loss,accuracy
0.6061276793479919,0.7647475004196167
0.5806823968887329,0.7714396715164185
0.5747896432876587,0.7600295543670654
0.5745708346366882,0.7696267366409302
0.5704981088638306,0.7565869092941284
0.569922924041748,0.7666469812393188
0.5666448473930359,0.7534288167953491
0.5658612251281738,0.7634559273719788
0.5630831718444824,0.7502005696296692
0.5621761679649353,0.7605164051055908
0.5597598552703857,0.7473018765449524
0.5587648749351501,0.757666289806366
0.5565934181213379,0.7446070313453674
0.5555577278137207,0.7549088597297668
0.5535680055618286,0.7420685887336731
0.5524805188179016,0.7522603273391724
0.5506642460823059,0.7396082282066345
0.5495660901069641,0.7496778964996338
0.547879159450531,0.7371858954429626
0.5467769503593445,0.7471743226051331
0.5451924800872803,0.7348724603652954
0.5440984964370728,0.7446866035461426
0.5426104664802551,0.732617974281311
0.5415370464324951,0.7422969341278076
0.5401185154914856,0.7304676175117493
0.5390745401382446,0.7399426102638245
0.5377042293548584,0.7283893823623657
0.5367106199264526,0.7376543283462524
0.5353541970252991,0.7265006899833679
0.5344892740249634,0.7353718876838684
0.5331153273582458,0.7246198654174805
0.532339870929718,0.7331902384757996
0.5309639573097229,0.7227815985679626
0.5302678346633911,0.7311062812805176
0.5288952589035034,0.7210096120834351
0.5282762050628662,0.729039192199707
0.5268955230712891,0.7192968130111694
0.5263530611991882,0.7270814180374146
0.524966299533844,0.7176824808120728
0.5244852304458618,0.7252130508422852
0.5231092572212219,0.7161204218864441
0.5226741433143616,0.7234132289886475
0.5213190913200378,0.714635968208313
0.520915150642395,0.7216709852218628
0.5195858478546143,0.7131595611572266
0.5192134976387024,0.7199485301971436
0.5179080963134766,0.71175217628479
0.5175685882568359,0.7182830572128296
0.5162782073020935,0.7104364633560181
0.5159659385681152,0.7167140245437622
0.5147061944007874,0.7091394662857056
0.514421284198761,0.7151397466659546
0.5131690502166748,0.7079092264175415
0.5129234790802002,0.7135895490646362
0.5116751790046692,0.7066695690155029
0.5114613175392151,0.7120805978775024
0.5102128386497498,0.705443799495697
0.5100327134132385,0.7106167674064636
0.5087844729423523,0.7043155431747437
0.5086370706558228,0.7092159390449524
0.5073798894882202,0.7032347917556763
0.5072755813598633,0.707834005355835
0.5060098767280579,0.7021809816360474
0.5059417486190796,0.7064551711082458
0.504666268825531,0.7011079788208008
0.5046384930610657,0.7050937414169312
