loss,accuracy
579.774658203125,484.9789123535156
458.8177185058594,332.4969787597656
280.3761901855469,157.58302307128906
102.45250701904297,39.35805130004883
21.590085983276367,30.622385025024414
20.667016983032227,28.364604949951172
19.4973201751709,29.286056518554688
18.47257423400879,28.133441925048828
18.513019561767578,28.49681282043457
18.440004348754883,27.855751037597656
18.657936096191406,35.97343826293945
21.058032989501953,28.286035537719727
18.904117584228516,28.1072998046875
17.965314865112305,28.574106216430664
20.248811721801758,29.916927337646484
18.997520446777344,27.857553482055664
19.037534713745117,28.171733856201172
17.724853515625,28.061725616455078
18.055931091308594,28.422164916992188
17.64737892150879,28.005844116210938
18.660892486572266,28.384511947631836
18.088363647460938,28.068696975708008
18.160247802734375,28.187240600585938
18.46530532836914,28.05510902404785
18.4636287689209,28.045568466186523
17.825942993164062,28.269161224365234
18.483182907104492,28.150981903076172
17.955360412597656,27.894451141357422
17.746746063232422,27.817724227905273
19.2659912109375,28.607200622558594
17.863483428955078,27.839345932006836
17.625680923461914,28.74614906311035
18.044275283813477,27.891616821289062
18.739688873291016,28.561311721801758
17.823652267456055,28.01051139831543
18.125545501708984,29.618881225585938
17.648096084594727,30.36842155456543
17.532560348510742,28.738319396972656
17.623537063598633,27.92217445373535
18.246788024902344,28.23992919921875
18.25149917602539,27.949514389038086
17.414657592773438,29.075143814086914
16.957069396972656,30.854312896728516
18.059452056884766,29.597122192382812
17.965328216552734,27.934932708740234
18.29793930053711,28.363615036010742
17.201154708862305,28.516948699951172
17.690019607543945,31.9704532623291
19.100637435913086,29.68425941467285
17.89664649963379,34.077213287353516
19.296506881713867,28.103242874145508
18.936939239501953,31.5286865234375
18.214689254760742,30.596467971801758
18.0262393951416,31.862079620361328
17.99371337890625,28.297876358032227
18.38454818725586,29.353130340576172
18.11467170715332,28.183204650878906
18.278526306152344,30.539499282836914
17.709882736206055,28.215219497680664
18.828960418701172,29.114595413208008
19.062931060791016,29.342432022094727
17.75148582458496,29.486919403076172
17.935148239135742,31.898391723632812
18.484256744384766,28.89924430847168
18.01156234741211,28.792278289794922
17.53296661376953,28.842554092407227
17.677831649780273,30.550756454467773
18.714433670043945,30.49072265625
18.82236099243164,31.453914642333984
17.15481185913086,28.370691299438477
18.154075622558594,28.741662979125977
18.40475082397461,27.958463668823242
17.404483795166016,27.973989486694336
18.001571655273438,27.96110725402832
17.509937286376953,28.064783096313477
18.4359188079834,29.037673950195312
19.984535217285156,28.137386322021484
17.595409393310547,34.22190475463867
19.75377082824707,28.033681869506836
18.222627639770508,28.700096130371094
17.72752571105957,28.02294921875
17.67337989807129,28.214004516601562
18.2126522064209,35.3326530456543
20.124515533447266,27.9383544921875
18.221233367919922,28.233013153076172
18.538040161132812,29.144615173339844
18.352657318115234,27.956697463989258
18.3844051361084,28.260055541992188
17.76144027709961,29.102962493896484
18.758010864257812,27.989656448364258
18.8491268157959,28.521198272705078
17.730487823486328,29.1617374420166
18.66423988342285,27.895254135131836
18.185853958129883,28.140037536621094
18.016469955444336,28.857357025146484
18.408374786376953,27.87266731262207
18.15620231628418,36.33287811279297
20.283376693725586,27.897743225097656
17.738916397094727,28.001867294311523
17.933298110961914,27.983718872070312
