loss,accuracy
0.001362173235975206,0.32926759123802185
0.001361439935863018,0.3297908306121826
0.0013604593696072698,0.3304801285266876
0.0013597733341157436,0.3299686908721924
0.001360629335977137,0.3306679427623749
0.0013602201361209154,0.32999008893966675
0.0013613399351015687,0.33069029450416565
0.0013603732222691178,0.32996702194213867
0.0013606518041342497,0.330705851316452
0.0013599751982837915,0.3299577534198761
0.0013616448268294334,0.330727219581604
0.0013614478521049023,0.3299241065979004
0.001362062874250114,0.33071672916412354
0.0013602004619315267,0.32979196310043335
0.001361591974273324,0.33066776394844055
0.0013606786960735917,0.32985609769821167
0.0013600410893559456,0.3306717872619629
0.0013605335261672735,0.32982298731803894
0.0013619360979646444,0.33068493008613586
0.001360833179205656,0.32967811822891235
0.0013618553057312965,0.3305570185184479
0.0013600371312350035,0.32965224981307983
0.001360069727525115,0.3307002782821655
0.0013615671778097749,0.32988065481185913
0.0013613536721095443,0.3305329978466034
0.001360399997793138,0.3295104503631592
0.0013612254988402128,0.33054468035697937
0.0013604412088170648,0.3292611837387085
0.0013595190830528736,0.33036285638809204
0.0013569046277552843,0.32907548546791077
0.0013589737936854362,0.33031219244003296
0.0013555679470300674,0.3290104866027832
0.0013551078736782074,0.3303700387477875
0.0013529473217204213,0.32894688844680786
0.001354703912511468,0.3301854431629181
0.001351959421299398,0.3286348879337311
0.001351252431049943,0.3301014304161072
0.001350237289443612,0.3287455141544342
0.001347034121863544,0.33010193705558777
0.0013462480856105685,0.3280695378780365
0.001348639838397503,0.32940804958343506
0.0013441864866763353,0.32709476351737976
0.001346681034192443,0.32923057675361633
0.0013424881035462022,0.32673102617263794
0.0013447238598018885,0.32896173000335693
0.0013402893673628569,0.32644081115722656
0.001341416733339429,0.3287810981273651
0.0013385877246037126,0.325874000787735
0.0013388183433562517,0.3284817337989807
0.0013343035243451595,0.3264540135860443
0.0013439112808555365,0.3284262418746948
0.001335928332991898,0.3253426253795624
0.001337544061243534,0.3280698359012604
0.0013318664859980345,0.32476502656936646
0.001335294102318585,0.3277322053909302
0.0013348599895834923,0.3244020640850067
0.001336464541964233,0.327510803937912
0.0013309433124959469,0.3248709440231323
0.0013333214446902275,0.3261255919933319
0.00133351085241884,0.32334470748901367
0.0013324649771675467,0.32666507363319397
0.0013319776626303792,0.32312241196632385
0.0013346693012863398,0.32649439573287964
0.0013286730973049998,0.3228635787963867
0.0013310295762494206,0.3264909088611603
0.001334488159045577,0.3228098452091217
0.0013327432097867131,0.32642650604248047
0.0013313570525497198,0.3226817846298218
0.0013334981631487608,0.32642337679862976
0.001327723148278892,0.3233814537525177
0.0013262885622680187,0.3259058892726898
0.0013261178974062204,0.32197093963623047
0.0013335145777091384,0.32533788681030273
0.0013215717626735568,0.3217714726924896
0.001327481004409492,0.3254128396511078
0.0013246992602944374,0.32072117924690247
0.0013251445489004254,0.3241851031780243
0.0013214200735092163,0.32367146015167236
0.0013233652571216226,0.32376956939697266
0.0013260056730359793,0.3205588459968567
0.0013253627112135291,0.32430127263069153
0.00132127502001822,0.3217344582080841
0.0013271692441776395,0.3255980908870697
0.001324336975812912,0.3215057849884033
0.0013239438412711024,0.32470154762268066
0.0013236141530796885,0.3202911913394928
0.0013222175184637308,0.3239145576953888
0.001325128716416657,0.32018277049064636
0.001321733114309609,0.32450926303863525
0.0013274149969220161,0.3214147388935089
0.0013210708275437355,0.3248843550682068
0.0013197194784879684,0.32090604305267334
0.001327752717770636,0.32446590065956116
0.0013253896031528711,0.3202849328517914
0.0013293717056512833,0.324739545583725
0.0013176308711990714,0.3200899064540863
0.0013238545507192612,0.32408973574638367
0.0013270842609927058,0.3195565640926361
0.0013228891184553504,0.32383647561073303
0.0013271936913952231,0.3193548023700714
0.001324743963778019,0.32359060645103455
0.0013237281236797571,0.32003170251846313
0.0013267322210595012,0.3242587149143219
0.0013207781594246626,0.3203015625476837
0.001322670839726925,0.3226005733013153
0.0013285392196848989,0.31859999895095825
0.0013284272281453013,0.3229844272136688
0.0013244948349893093,0.31976163387298584
0.0013263172004371881,0.3231584131717682
0.0013219702523201704,0.3187252879142761
0.0013247689930722117,0.3231094479560852
0.0013204397400841117,0.32155340909957886
0.0013158281799405813,0.32197439670562744
0.0013256932143121958,0.31813833117485046
0.0013199546374380589,0.32278916239738464
0.001320730778388679,0.31899505853652954
0.0013267983449622989,0.32304421067237854
0.001321546034887433,0.3199172019958496
0.0013339162105694413,0.32440832257270813
0.0013259800616651773,0.3186289668083191
0.0013224415015429258,0.32273274660110474
0.0013294188538566232,0.319013386964798
0.0013239887775853276,0.3231787383556366
0.0013266282621771097,0.3186185956001282
0.0013317479752004147,0.32138144969940186
0.0013195701176300645,0.31801655888557434
0.0013244609581306577,0.32204994559288025
0.0013234885409474373,0.31876519322395325
0.0013110180152580142,0.3231094181537628
0.0013097187038511038,0.32011035084724426
0.001304525532759726,0.32114866375923157
