loss,accuracy
0.01827908121049404,0.003530151443555951
0.01827702857553959,0.0035186244640499353
0.01827947050333023,0.003526652231812477
0.018277578055858612,0.0035273609682917595
0.018276367336511612,0.0035413485020399094
0.018280642107129097,0.003542541293427348
0.018278883770108223,0.003552558831870556
0.018283091485500336,0.0035461089573800564
0.018281152471899986,0.0035554692149162292
0.018284372985363007,0.003548020962625742
0.018281949684023857,0.0035616953391581774
0.01827899180352688,0.00354949408210814
0.018281759694218636,0.003554313676431775
0.018285151571035385,0.003550758818164468
0.018279222771525383,0.003551388392224908
0.018283791840076447,0.0035648057237267494
0.018283996731042862,0.0035516596399247646
0.018281450495123863,0.00355964875780046
0.018282093107700348,0.0035537988878786564
0.018279848620295525,0.0035614732187241316
0.018281156197190285,0.0035526587162166834
0.01827869936823845,0.0035601044073700905
0.018282320350408554,0.003553237998858094
0.018280325457453728,0.003559956094250083
0.01828276552259922,0.003550673834979534
0.018280601128935814,0.0035589926410466433
0.018284330144524574,0.0035502067767083645
0.0182807594537735,0.0035592468921095133
0.018286218866705894,0.003555384697392583
0.018282650038599968,0.0035604131408035755
0.018280819058418274,0.003558254335075617
0.01828797347843647,0.0035493553150445223
0.018277447670698166,0.0035588410682976246
0.018282009288668633,0.0035515909548848867
0.018278084695339203,0.003559577977284789
0.01828097179532051,0.0035507793072611094
0.018281666561961174,0.0035581376869231462
0.018282640725374222,0.0035512859467417
0.01828082650899887,0.0035613731015473604
0.018281225115060806,0.003553935559466481
0.018281519412994385,0.0035590368788689375
0.018280066549777985,0.0035548775922507048
0.01827804371714592,0.003556596813723445
0.01828620955348015,0.003550969995558262
0.018276769667863846,0.0035591060295701027
0.018283244222402573,0.003551029833033681
0.018282126635313034,0.003561470890417695
0.01827954314649105,0.003551729256287217
0.018282558768987656,0.0035612848587334156
0.018278110772371292,0.0035536878276616335
0.01827983558177948,0.003561153309419751
0.018279174342751503,0.003554861294105649
0.018280265852808952,0.0035646965261548758
0.018283698707818985,0.0035554380156099796
0.01827869936823845,0.0035578040406107903
0.018281392753124237,0.0035536917857825756
0.01827702671289444,0.003558860160410404
0.01828458532691002,0.003554148832336068
0.01828082650899887,0.0035598124377429485
0.01828067936003208,0.003559190547093749
0.018283728510141373,0.0035529686138033867
0.01828131452202797,0.003560770535841584
0.018283020704984665,0.0035533409100025892
0.018284637480974197,0.0035612406209111214
0.018285050988197327,0.0035522026009857655
0.018284140154719353,0.0035603931173682213
0.018285686150193214,0.0035517148207873106
0.018281694501638412,0.003563146572560072
0.018283184617757797,0.003549580229446292
0.018284479156136513,0.0035598212853074074
0.018283748999238014,0.003550818422809243
0.018284210935235023,0.003557387040928006
0.01828869804739952,0.003549761138856411
0.018282905220985413,0.0035582215059548616
0.01828409731388092,0.003550491062924266
0.018285660073161125,0.0035589688923209906
0.01828359253704548,0.0035491667222231627
0.018285434693098068,0.003558366559445858
0.018287524580955505,0.003548353910446167
0.018282784149050713,0.0035590617917478085
0.018286315724253654,0.0035501800011843443
0.018285421654582024,0.0035575274378061295
0.01828666403889656,0.003549097804352641
0.018285885453224182,0.0035570356994867325
0.018287131562829018,0.003551296191290021
0.01828259602189064,0.0035552787594497204
0.018287474289536476,0.0035449534188956022
0.01828741654753685,0.0035506943240761757
0.01829095184803009,0.003544176695868373
0.018289459869265556,0.003550829365849495
0.018292928114533424,0.0035599071998149157
0.018286481499671936,0.0035464775282889605
0.01829037256538868,0.00355269992724061
0.01829303801059723,0.0035437706392258406
0.018291961401700974,0.0035502593964338303
0.018292780965566635,0.0035491175949573517
0.018296413123607635,0.003546739462763071
0.018292436376214027,0.0035537732765078545
0.018295876681804657,0.003550540655851364
0.018291376531124115,0.0035517921205610037
0.01829359121620655,0.003548982786014676
0.018292933702468872,0.0035533979535102844
0.01829441450536251,0.003546292195096612
0.01829860359430313,0.003555937437340617
