loss,accuracy
41.25235366821289,67.5046157836914
40.500640869140625,66.57592010498047
39.89425277709961,65.4542465209961
39.2210807800293,65.30885314941406
38.5341796875,63.89442443847656
37.890174865722656,63.84577560424805
37.29381561279297,62.34260559082031
36.751060485839844,62.41963195800781
36.23619079589844,60.83546829223633
35.78388214111328,61.05978012084961
35.35081481933594,59.41900634765625
34.956642150878906,59.7771110534668
34.57571029663086,58.08790588378906
34.229225158691406,58.56528091430664
33.8825569152832,56.83571243286133
33.57395935058594,57.41095733642578
33.26594924926758,55.65598678588867
32.98222351074219,56.32093811035156
32.70213317871094,54.539188385009766
32.44091033935547,55.28531265258789
32.18141174316406,53.47623825073242
31.93880844116211,54.29630661010742
31.6927490234375,52.465450286865234
31.471717834472656,53.347900390625
31.237987518310547,51.49091720581055
31.028850555419922,52.43440628051758
30.809743881225586,50.55345153808594
30.61598777770996,51.55323791503906
30.40499496459961,49.65565490722656
30.221450805664062,50.702430725097656
30.02400016784668,48.78453826904297
29.846721649169922,49.87788772583008
29.66253089904785,47.945186614990234
29.490768432617188,49.081451416015625
29.318754196166992,47.13423538208008
29.15073013305664,48.310035705566406
28.98944664001465,46.351200103759766
28.830663681030273,47.565269470214844
28.672975540161133,45.59492111206055
28.523887634277344,46.842342376708984
28.370698928833008,44.86423110961914
28.230186462402344,46.142032623291016
28.08046531677246,44.15851974487305
27.947336196899414,45.460750579833984
27.802331924438477,43.47154998779297
27.676738739013672,44.79933547973633
27.53839683532715,42.80263900756836
27.412681579589844,44.15532684326172
27.28399085998535,42.154754638671875
27.160783767700195,43.52928924560547
27.037981033325195,41.52793502807617
26.921428680419922,42.92382049560547
26.799150466918945,40.9183235168457
26.689125061035156,42.33482360839844
26.571718215942383,40.326812744140625
26.46536636352539,41.760379791259766
26.351701736450195,39.75149917602539
26.248607635498047,41.20009994506836
26.14006233215332,39.189266204833984
26.03961181640625,40.65404510498047
25.935277938842773,38.64226531982422
25.836225509643555,40.12004470825195
25.74005699157715,38.109657287597656
25.640766143798828,39.600894927978516
25.548355102539062,37.591033935546875
25.45348358154297,39.09671401977539
25.361957550048828,37.088661193847656
25.272031784057617,38.60517120361328
25.182470321655273,36.60029983520508
25.097274780273438,38.12685775756836
25.00696563720703,36.12578201293945
24.92780303955078,37.661376953125
24.838438034057617,35.66301727294922
24.763460159301758,37.206974029541016
24.67717933654785,35.2132568359375
24.60572624206543,36.767242431640625
24.51764678955078,34.77339172363281
24.452068328857422,36.334842681884766
24.366634368896484,34.34356689453125
24.300914764404297,35.91337585449219
24.2214298248291,33.92411422729492
24.15410614013672,35.50176239013672
24.077716827392578,33.51699447631836
24.014036178588867,35.100223541259766
23.937593460083008,33.119041442871094
23.87798309326172,34.70621871948242
23.805824279785156,32.727691650390625
23.74451446533203,34.322139739990234
23.675676345825195,32.34685516357422
23.613506317138672,33.94499206542969
23.551280975341797,31.97582244873047
23.490232467651367,33.57988357543945
23.42523765563965,31.61606788635254
23.371307373046875,33.22395324707031
23.303625106811523,31.259525299072266
23.25505828857422,32.87285614013672
23.18756103515625,30.914159774780273
23.142475128173828,32.53116989135742
23.075637817382812,30.57594108581543
23.028850555419922,32.19546127319336
22.969139099121094,30.244380950927734
22.921802520751953,31.86998748779297
22.863994598388672,29.92475700378418
22.815685272216797,31.55059051513672
22.76067352294922,29.611738204956055
22.714061737060547,31.239730834960938
22.660907745361328,29.303874969482422
22.61749839782715,30.937528610229492
22.565988540649414,29.005868911743164
22.518173217773438,30.640716552734375
22.471378326416016,28.715980529785156
22.426029205322266,30.354162216186523
22.380325317382812,28.431982040405273
22.337364196777344,30.072647094726562
22.291202545166016,28.155717849731445
22.245975494384766,29.797069549560547
22.205852508544922,27.889175415039062
22.15984344482422,29.53070640563965
22.12079429626465,27.626136779785156
22.072227478027344,29.266324996948242
22.038469314575195,27.3729190826416
21.99154281616211,29.012287139892578
21.953386306762695,27.128753662109375
21.908912658691406,28.765100479125977
21.873075485229492,26.88752555847168
21.82958984375,28.524782180786133
21.79020881652832,26.648000717163086
21.74772071838379,28.288278579711914
21.701953887939453,26.416975021362305
21.636018753051758,28.052831649780273
21.607154846191406,26.181272506713867
21.542957305908203,27.808500289916992
21.51620101928711,25.945051193237305
21.45732307434082,27.567399978637695
21.411230087280273,25.712064743041992
21.350696563720703,27.306739807128906
21.33040428161621,25.44075584411621
21.254968643188477,27.03752899169922
21.236722946166992,25.16895866394043
21.177579879760742,26.766225814819336
21.18277931213379,24.92435073852539
21.09283447265625,26.52336883544922
21.086517333984375,24.674413681030273
21.01609992980957,26.276086807250977
21.020597457885742,24.43887710571289
20.939680099487305,26.04285430908203
20.942373275756836,24.212682723999023
20.851171493530273,25.820032119750977
