loss,accuracy
40.498435974121094,23.9600830078125
39.203861236572266,23.100997924804688
36.97472381591797,21.827932357788086
34.095237731933594,20.14887046813965
30.864299774169922,18.208194732666016
27.520305633544922,15.98454475402832
24.32275390625,13.792195320129395
21.494131088256836,11.807960510253906
19.169246673583984,10.110392570495605
17.60648536682129,8.89138412475586
16.547264099121094,7.957485675811768
15.736966133117676,7.3695807456970215
15.062776565551758,6.964670658111572
14.704084396362305,6.9133100509643555
14.196062088012695,6.496300220489502
13.852653503417969,6.463220596313477
13.423199653625488,6.089855670928955
13.12334156036377,6.07448673248291
12.750955581665039,5.722134590148926
12.490594863891602,5.732371807098389
12.159120559692383,5.404792785644531
11.940234184265137,5.413460731506348
11.668913841247559,5.109040260314941
11.49227237701416,5.1416401863098145
11.261053085327148,4.842601776123047
11.120988845825195,4.895308494567871
10.919703483581543,4.635888576507568
10.790684700012207,4.70661735534668
10.606988906860352,4.4550395011901855
10.505291938781738,4.537436008453369
10.340726852416992,4.2941436767578125
10.251506805419922,4.3794145584106445
10.115067481994629,4.151575565338135
10.031373977661133,4.238365650177002
9.905801773071289,4.01627779006958
9.844978332519531,4.106818199157715
9.737281799316406,3.8906009197235107
9.689983367919922,3.9901556968688965
9.594684600830078,3.7826902866363525
9.56336498260498,3.894364595413208
9.463078498840332,3.694683313369751
9.439828872680664,3.8066394329071045
9.34005355834961,3.6115596294403076
9.325052261352539,3.7249178886413574
9.236210823059082,3.53346586227417
9.228482246398926,3.64652681350708
9.148876190185547,3.463773727416992
9.150044441223145,3.581958055496216
9.071717262268066,3.404233932495117
9.07188892364502,3.5294721126556396
8.999055862426758,3.3577589988708496
8.9999361038208,3.481135845184326
8.930567741394043,3.3150768280029297
8.910612106323242,3.4326953887939453
8.879210472106934,3.265407085418701
8.836389541625977,3.3913052082061768
8.813511848449707,3.2328710556030273
8.781347274780273,3.3553082942962646
8.747271537780762,3.1949589252471924
8.726085662841797,3.314924955368042
8.688028335571289,3.16243052482605
8.682518005371094,3.2902400493621826
8.630953788757324,3.1250996589660645
8.624300003051758,3.2406702041625977
8.601722717285156,3.085493326187134
8.55778980255127,3.206174612045288
8.565145492553711,3.0577521324157715
8.505842208862305,3.1815502643585205
8.511242866516113,3.033353805541992
8.467181205749512,3.154181718826294
8.457324028015137,3.002784013748169
8.433858871459961,3.12713360786438
8.415271759033203,2.973984956741333
8.398249626159668,3.101346492767334
8.376293182373047,2.9522202014923096
8.363812446594238,3.0765650272369385
8.334457397460938,2.9284515380859375
8.328508377075195,3.0553348064422607
8.296377182006836,2.9092817306518555
8.298606872558594,3.03615403175354
8.259148597717285,2.8895974159240723
8.272909164428711,3.0179989337921143
8.225934028625488,2.870915651321411
8.239204406738281,2.995274066925049
8.197694778442383,2.851353406906128
8.20849323272705,2.978943347930908
8.164725303649902,2.8370201587677
8.181415557861328,2.96162748336792
8.132942199707031,2.819526433944702
8.156597137451172,2.94527530670166
8.104303359985352,2.801180362701416
8.1315336227417,2.928563356399536
8.076465606689453,2.7860970497131348
8.104036331176758,2.9109318256378174
8.04546070098877,2.7683000564575195
8.079254150390625,2.8990581035614014
8.016968727111816,2.7532262802124023
8.054974555969238,2.8799915313720703
7.9919753074646,2.734119415283203
8.030647277832031,2.87306809425354
7.96401834487915,2.724236249923706
8.006271362304688,2.853978157043457
7.9405198097229,2.711423635482788
7.9838762283325195,2.8406565189361572
7.918149471282959,2.6969234943389893
7.954648017883301,2.8239567279815674
7.898427486419678,2.682260513305664
7.929989814758301,2.810330867767334
7.875916481018066,2.6708619594573975
7.907201290130615,2.7973620891571045
7.853116512298584,2.657466411590576
7.889705657958984,2.788465976715088
7.827812194824219,2.6441550254821777
7.869225978851318,2.773345470428467
7.80904483795166,2.632504463195801
7.848479270935059,2.760969877243042
7.7889580726623535,2.618781089782715
7.825381278991699,2.749246597290039
7.770038604736328,2.6086127758026123
7.805318355560303,2.732940196990967
7.749543190002441,2.598416566848755
7.788026332855225,2.7224373817443848
7.7291131019592285,2.5841479301452637
7.7675371170043945,2.7122020721435547
7.708561897277832,2.5751943588256836
7.7503509521484375,2.700974941253662
7.686894416809082,2.561905860900879
7.726912021636963,2.6877665519714355
7.668313503265381,2.550438404083252
7.707972526550293,2.6785776615142822
7.644785404205322,2.5386857986450195
7.690359592437744,2.667375087738037
7.629523277282715,2.5295510292053223
7.6685333251953125,2.656364917755127
7.615159034729004,2.520096778869629
7.647900581359863,2.6470248699188232
7.5994977951049805,2.5103113651275635
7.628636837005615,2.637652635574341
7.579862117767334,2.5005273818969727
7.610304355621338,2.626375913619995
7.560787200927734,2.4894285202026367
7.589799404144287,2.614623546600342
7.542087554931641,2.4775075912475586
7.572739601135254,2.6055986881256104
7.5244550704956055,2.4680206775665283
7.553938865661621,2.5936241149902344
7.509896278381348,2.456392526626587
7.533654689788818,2.5836920738220215
7.495072841644287,2.4463415145874023
7.519191741943359,2.5731043815612793
7.477812767028809,2.436958074569702
7.50208044052124,2.564393997192383
7.462410926818848,2.4273149967193604
7.485787868499756,2.554172992706299
7.444815158843994,2.4170494079589844
7.466466426849365,2.5426201820373535
7.427349090576172,2.4060440063476562
7.444797515869141,2.530879259109497
7.4041266441345215,2.3927271366119385
7.425024509429932,2.5182149410247803
7.385821342468262,2.3816871643066406
7.407559394836426,2.507992744445801
7.36599063873291,2.3733670711517334
7.396732330322266,2.500123977661133
7.345732688903809,2.3646090030670166
7.3845415115356445,2.492297887802124
7.328463077545166,2.3568501472473145
7.371804237365723,2.48362398147583
7.312674045562744,2.3473422527313232
7.353090763092041,2.4718079566955566
7.300408363342285,2.3380978107452393
7.337809085845947,2.462754964828491
7.285473823547363,2.329821825027466
7.3209099769592285,2.452767848968506
7.274892330169678,2.318243980407715
7.305109977722168,2.4427764415740967
7.262215614318848,2.312177896499634
7.292759895324707,2.435255765914917
7.248386383056641,2.302589178085327
7.274275779724121,2.425689220428467
7.237027645111084,2.2954392433166504
7.257199287414551,2.419187545776367
7.22451114654541,2.2886483669281006
7.241680145263672,2.4115242958068848
7.21432638168335,2.281316041946411
7.228459358215332,2.4033219814300537
